Date,Open,High,Low,Close,Adj Close,Volume
27-Jan-16,"16,168.74","16,235.03","15,878.30","15,944.46","15,944.46","138,350,000"
26-Jan-16,"15,893.16","16,185.79","15,893.16","16,167.23","16,167.23","118,210,000"
25-Jan-16,"16,086.46","16,086.46","15,880.15","15,885.22","15,885.22","123,250,000"
22-Jan-16,"15,921.10","16,136.79","15,921.10","16,093.51","16,093.51","145,850,000"
21-Jan-16,"15,768.87","16,038.59","15,704.66","15,882.68","15,882.68","145,140,000"
20-Jan-16,"15,989.45","15,989.45","15,450.56","15,766.74","15,766.74","191,870,000"
19-Jan-16,"16,009.45","16,171.96","15,900.25","16,016.02","16,016.02","144,360,000"
15-Jan-16,"16,354.33","16,354.33","15,842.11","15,988.08","15,988.08","239,210,000"
14-Jan-16,"16,159.01","16,482.05","16,075.12","16,379.05","16,379.05","158,830,000"
13-Jan-16,"16,526.63","16,593.51","16,123.20","16,151.41","16,151.41","153,530,000"
12-Jan-16,"16,419.11","16,591.35","16,322.07","16,516.22","16,516.22","117,480,000"
11-Jan-16,"16,358.71","16,461.85","16,232.03","16,398.57","16,398.57","127,790,000"
8-Jan-16,"16,519.17","16,651.89","16,314.57","16,346.45","16,346.45","141,850,000"
7-Jan-16,"16,888.36","16,888.36","16,463.63","16,514.10","16,514.10","176,240,000"
6-Jan-16,"17,154.83","17,154.83","16,817.62","16,906.51","16,906.51","120,250,000"
5-Jan-16,"17,147.50","17,195.84","17,038.61","17,158.66","17,158.66","105,750,000"
4-Jan-16,"17,405.48","17,405.48","16,957.63","17,148.94","17,148.94","148,060,000"
31-Dec-15,"17,590.66","17,590.66","17,421.16","17,425.03","17,425.03","93,690,000"
30-Dec-15,"17,711.94","17,714.13","17,588.87","17,603.87","17,603.87","59,760,000"
29-Dec-15,"17,547.37","17,750.02","17,547.37","17,720.98","17,720.98","69,860,000"
28-Dec-15,"17,535.66","17,536.90","17,437.34","17,528.27","17,528.27","59,770,000"
24-Dec-15,"17,593.26","17,606.34","17,543.95","17,552.17","17,552.17","40,350,000"
23-Dec-15,"17,427.63","17,607.92","17,427.63","17,602.61","17,602.61","92,820,000"
22-Dec-15,"17,253.55","17,451.11","17,242.86","17,417.27","17,417.27","91,570,000"
21-Dec-15,"17,154.94","17,272.36","17,116.73","17,251.62","17,251.62","114,910,000"
18-Dec-15,"17,495.04","17,496.58","17,124.31","17,128.55","17,128.55","344,560,000"
17-Dec-15,"17,756.54","17,796.76","17,493.50","17,495.84","17,495.84","115,780,000"
16-Dec-15,"17,530.85","17,784.36","17,483.68","17,749.09","17,749.09","123,790,000"
15-Dec-15,"17,374.78","17,627.63","17,341.18","17,524.91","17,524.91","123,430,000"
14-Dec-15,"17,277.11","17,378.02","17,138.47","17,368.50","17,368.50","142,540,000"
11-Dec-15,"17,574.75","17,574.75","17,230.50","17,265.21","17,265.21","134,510,000"
10-Dec-15,"17,493.17","17,697.74","17,474.66","17,574.75","17,574.75","107,310,000"
9-Dec-15,"17,558.18","17,767.69","17,403.51","17,492.30","17,492.30","122,020,000"
8-Dec-15,"17,703.99","17,703.99","17,485.39","17,568.00","17,568.00","113,720,000"
7-Dec-15,"17,845.49","17,845.49","17,639.25","17,730.51","17,730.51","99,670,000"
4-Dec-15,"17,482.68","17,866.47","17,482.68","17,847.63","17,847.63","137,650,000"
3-Dec-15,"17,741.57","17,780.59","17,425.56","17,477.67","17,477.67","126,990,000"
2-Dec-15,"17,883.14","17,901.58","17,708.20","17,729.68","17,729.68","102,860,000"
1-Dec-15,"17,719.72","17,895.50","17,719.72","17,888.35","17,888.35","103,880,000"
30-Nov-15,"17,802.84","17,837.24","17,719.79","17,719.92","17,719.92","155,560,000"
27-Nov-15,"17,806.04","17,830.36","17,749.32","17,813.39","17,813.39","82,540,000"
25-Nov-15,"17,820.81","17,854.92","17,801.83","17,813.39","17,813.39","82,540,000"
24-Nov-15,"17,770.90","17,862.60","17,683.51","17,812.19","17,812.19","127,170,000"
23-Nov-15,"17,823.61","17,868.18","17,751.53","17,792.68","17,792.68","134,680,000"
20-Nov-15,"17,732.75","17,914.34","17,732.75","17,823.81","17,823.81","153,140,000"
19-Nov-15,"17,739.83","17,772.97","17,681.98","17,732.75","17,732.75","114,630,000"
18-Nov-15,"17,485.49","17,752.16","17,485.49","17,737.16","17,737.16","106,810,000"
17-Nov-15,"17,486.99","17,599.33","17,451.41","17,489.50","17,489.50","167,190,000"
16-Nov-15,"17,229.94","17,483.01","17,210.43","17,483.01","17,483.01","137,590,000"
13-Nov-15,"17,439.25","17,439.25","17,238.89","17,245.24","17,245.24","134,640,000"
12-Nov-15,"17,691.93","17,691.93","17,443.50","17,448.07","17,448.07","113,660,000"
11-Nov-15,"17,769.50","17,807.18","17,696.91","17,702.22","17,702.22","95,230,000"
10-Nov-15,"17,724.13","17,768.66","17,657.72","17,758.21","17,758.21","108,640,000"
9-Nov-15,"17,900.78","17,900.78","17,667.78","17,730.48","17,730.48","121,210,000"
6-Nov-15,"17,855.22","17,912.04","17,768.60","17,910.33","17,910.33","107,450,000"
5-Nov-15,"17,871.25","17,929.51","17,779.19","17,863.43","17,863.43","98,910,000"
4-Nov-15,"17,929.58","17,964.12","17,828.83","17,867.58","17,867.58","99,890,000"
3-Nov-15,"17,819.74","17,977.85","17,796.02","17,918.15","17,918.15","92,290,000"
2-Nov-15,"17,672.62","17,845.90","17,655.02","17,828.76","17,828.76","100,840,000"
30-Oct-15,"17,756.60","17,799.96","17,662.87","17,663.54","17,663.54","149,250,000"
29-Oct-15,"17,771.50","17,786.00","17,684.72","17,755.80","17,755.80","90,300,000"
28-Oct-15,"17,586.69","17,779.95","17,556.71","17,779.52","17,779.52","115,630,000"
27-Oct-15,"17,608.89","17,635.18","17,540.57","17,581.43","17,581.43","113,960,000"
26-Oct-15,"17,649.57","17,660.70","17,602.51","17,623.05","17,623.05","116,660,000"
23-Oct-15,"17,525.11","17,679.37","17,525.11","17,646.70","17,646.70","158,090,000"
22-Oct-15,"17,180.88","17,505.18","17,180.88","17,489.16","17,489.16","152,420,000"
21-Oct-15,"17,225.93","17,314.99","17,153.13","17,168.61","17,168.61","107,100,000"
20-Oct-15,"17,228.47","17,264.88","17,147.99","17,217.11","17,217.11","106,670,000"
19-Oct-15,"17,209.43","17,235.95","17,129.19","17,230.54","17,230.54","118,430,000"
16-Oct-15,"17,141.75","17,220.02","17,107.35","17,215.97","17,215.97","145,880,000"
15-Oct-15,"16,944.86","17,144.42","16,933.57","17,141.75","17,141.75","122,960,000"
14-Oct-15,"17,079.08","17,111.38","16,887.67","16,924.75","16,924.75","120,110,000"
13-Oct-15,"17,113.55","17,172.81","17,034.45","17,081.89","17,081.89","99,400,000"
12-Oct-15,"17,082.29","17,139.21","17,064.58","17,131.86","17,131.86","72,500,000"
9-Oct-15,"17,054.69","17,110.88","17,027.23","17,084.49","17,084.49","103,730,000"
8-Oct-15,"16,904.17","17,081.28","16,859.34","17,050.75","17,050.75","100,730,000"
7-Oct-15,"16,805.42","16,963.30","16,765.00","16,912.29","16,912.29","115,690,000"
6-Oct-15,"16,774.02","16,865.09","16,746.03","16,790.19","16,790.19","120,010,000"
5-Oct-15,"16,502.10","16,798.37","16,502.10","16,776.43","16,776.43","127,660,000"
2-Oct-15,"16,258.25","16,472.77","16,013.66","16,472.37","16,472.37","136,870,000"
1-Oct-15,"16,278.62","16,348.87","16,073.82","16,272.01","16,272.01","111,420,000"
30-Sep-15,"16,057.08","16,297.60","16,057.08","16,284.70","16,284.70","145,740,000"
29-Sep-15,"16,001.76","16,118.89","15,942.37","16,049.13","16,049.13","121,160,000"
28-Sep-15,"16,313.26","16,313.26","15,981.85","16,001.89","16,001.89","139,930,000"
25-Sep-15,"16,205.07","16,465.23","16,205.07","16,314.67","16,314.67","130,790,000"
24-Sep-15,"16,257.11","16,257.11","16,016.36","16,201.32","16,201.32","122,220,000"
23-Sep-15,"16,332.81","16,355.29","16,211.98","16,279.89","16,279.89","86,030,000"
22-Sep-15,"16,477.45","16,477.45","16,221.73","16,330.47","16,330.47","119,010,000"
21-Sep-15,"16,406.10","16,578.60","16,391.88","16,510.19","16,510.19","90,730,000"
18-Sep-15,"16,674.74","16,674.74","16,343.76","16,384.58","16,384.58","341,690,000"
17-Sep-15,"16,738.08","16,933.43","16,639.93","16,674.74","16,674.74","129,600,000"
16-Sep-15,"16,599.51","16,755.98","16,593.90","16,739.95","16,739.95","99,620,000"
15-Sep-15,"16,382.58","16,644.11","16,382.58","16,599.85","16,599.85","93,050,000"
14-Sep-15,"16,450.86","16,450.86","16,330.87","16,370.96","16,370.96","92,660,000"
11-Sep-15,"16,330.40","16,434.76","16,244.65","16,433.09","16,433.09","104,630,000"
10-Sep-15,"16,252.57","16,441.94","16,212.08","16,330.40","16,330.40","122,690,000"
9-Sep-15,"16,505.04","16,664.65","16,220.10","16,253.57","16,253.57","118,790,000"
8-Sep-15,"16,109.93","16,503.41","16,109.93","16,492.68","16,492.68","123,870,000"
4-Sep-15,"16,371.76","16,371.76","16,026.61","16,102.38","16,102.38","127,270,000"
3-Sep-15,"16,364.34","16,550.07","16,317.31","16,374.76","16,374.76","109,730,000"
2-Sep-15,"16,058.35","16,352.58","16,058.35","16,351.38","16,351.38","133,480,000"
1-Sep-15,"16,528.03","16,528.03","15,979.95","16,058.35","16,058.35","171,390,000"
31-Aug-15,"16,632.02","16,632.02","16,444.05","16,528.03","16,528.03","141,440,000"
28-Aug-15,"16,649.42","16,669.97","16,535.18","16,643.01","16,643.01","131,790,000"
27-Aug-15,"16,285.51","16,666.69","16,285.51","16,654.77","16,654.77","171,980,000"
26-Aug-15,"15,676.26","16,303.75","15,676.26","16,285.51","16,285.51","208,420,000"
25-Aug-15,"15,882.27","16,312.94","15,651.24","15,666.44","15,666.44","213,220,000"
24-Aug-15,"16,459.75","16,459.75","15,370.33","15,871.35","15,871.35","293,920,000"
21-Aug-15,"16,990.69","16,990.69","16,459.55","16,459.75","16,459.75","225,170,000"
20-Aug-15,"17,345.32","17,345.32","16,990.69","16,990.69","16,990.69","128,530,000"
19-Aug-15,"17,508.74","17,517.19","17,282.42","17,348.73","17,348.73","104,720,000"
18-Aug-15,"17,537.30","17,568.40","17,486.42","17,511.34","17,511.34","79,900,000"
17-Aug-15,"17,472.66","17,551.40","17,341.72","17,545.18","17,545.18","73,380,000"
14-Aug-15,"17,410.12","17,492.90","17,394.06","17,477.40","17,477.40","82,120,000"
13-Aug-15,"17,401.64","17,481.78","17,341.34","17,408.25","17,408.25","88,550,000"
12-Aug-15,"17,382.93","17,423.90","17,125.81","17,402.51","17,402.51","120,400,000"
11-Aug-15,"17,593.59","17,593.59","17,352.63","17,402.84","17,402.84","103,010,000"
10-Aug-15,"17,375.18","17,629.13","17,375.18","17,615.17","17,615.17","92,430,000"
7-Aug-15,"17,414.94","17,414.94","17,279.08","17,373.38","17,373.38","81,800,000"
6-Aug-15,"17,542.61","17,572.04","17,362.86","17,419.75","17,419.75","96,170,000"
5-Aug-15,"17,555.24","17,661.37","17,492.90","17,540.47","17,540.47","102,450,000"
4-Aug-15,"17,596.93","17,635.78","17,505.50","17,550.69","17,550.69","99,060,000"
3-Aug-15,"17,696.74","17,704.76","17,496.61","17,598.20","17,598.20","87,880,000"
31-Jul-15,"17,755.87","17,783.59","17,671.59","17,689.86","17,689.86","106,120,000"
30-Jul-15,"17,743.24","17,761.25","17,640.85","17,745.98","17,745.98","76,650,000"
29-Jul-15,"17,631.40","17,776.78","17,629.20","17,751.39","17,751.39","93,140,000"
28-Jul-15,"17,449.81","17,650.07","17,449.81","17,630.27","17,630.27","103,450,000"
27-Jul-15,"17,561.78","17,561.78","17,399.17","17,440.59","17,440.59","117,860,000"
24-Jul-15,"17,731.05","17,756.54","17,553.73","17,568.53","17,568.53","103,470,000"
23-Jul-15,"17,853.78","17,860.95","17,705.03","17,731.92","17,731.92","88,600,000"
22-Jul-15,"17,918.35","17,919.35","17,807.41","17,851.04","17,851.04","112,370,000"
21-Jul-15,"18,096.67","18,096.67","17,868.34","17,919.29","17,919.29","100,170,000"
20-Jul-15,"18,085.91","18,137.12","18,064.50","18,100.41","18,100.41","75,060,000"
17-Jul-15,"18,117.58","18,121.12","18,032.06","18,086.45","18,086.45","106,510,000"
16-Jul-15,"18,078.16","18,131.61","18,065.33","18,120.25","18,120.25","85,030,000"
15-Jul-15,"18,053.38","18,090.39","18,010.15","18,050.17","18,050.17","80,460,000"
14-Jul-15,"17,974.61","18,072.82","17,956.17","18,053.58","18,053.58","76,740,000"
13-Jul-15,"17,787.27","17,987.57","17,787.27","17,977.68","17,977.68","86,380,000"
10-Jul-15,"17,561.12","17,797.49","17,561.12","17,760.41","17,760.41","85,800,000"
9-Jul-15,"17,530.38","17,764.85","17,530.38","17,548.62","17,548.62","100,520,000"
8-Jul-15,"17,759.01","17,759.01","17,496.22","17,515.42","17,515.42","69,830,000"
7-Jul-15,"17,684.92","17,793.45","17,465.68","17,776.91","17,776.91","105,840,000"
6-Jul-15,"17,728.08","17,734.36","17,564.36","17,683.58","17,683.58","90,130,000"
2-Jul-15,"17,763.32","17,825.49","17,687.52","17,730.11","17,730.11","83,080,000"
1-Jul-15,"17,638.12","17,801.83","17,638.12","17,757.91","17,757.91","87,010,000"
30-Jun-15,"17,599.96","17,714.66","17,576.50","17,619.51","17,619.51","126,460,000"
29-Jun-15,"17,936.74","17,936.74","17,590.55","17,596.35","17,596.35","116,340,000"
26-Jun-15,"17,892.03","18,013.15","17,892.03","17,946.68","17,946.68","158,120,000"
25-Jun-15,"17,977.11","18,036.10","17,890.36","17,890.36","17,890.36","78,990,000"
24-Jun-15,"18,139.10","18,139.10","17,966.07","17,966.07","17,966.07","104,980,000"
23-Jun-15,"18,121.78","18,188.81","18,108.10","18,144.07","18,144.07","75,970,000"
22-Jun-15,"18,027.63","18,181.67","18,027.63","18,119.78","18,119.78","77,780,000"
19-Jun-15,"18,116.24","18,117.71","18,010.58","18,015.95","18,015.95","258,300,000"
18-Jun-15,"17,944.61","18,174.73","17,944.61","18,115.84","18,115.84","94,460,000"
17-Jun-15,"17,909.58","17,998.00","17,839.65","17,935.74","17,935.74","92,410,000"
16-Jun-15,"17,787.43","17,919.62","17,774.12","17,904.48","17,904.48","77,510,000"
15-Jun-15,"17,890.76","17,890.76","17,698.42","17,791.17","17,791.17","91,920,000"
12-Jun-15,"18,035.83","18,035.83","17,857.07","17,898.84","17,898.84","83,760,000"
11-Jun-15,"18,001.27","18,109.77","18,001.27","18,039.37","18,039.37","89,490,000"
10-Jun-15,"17,765.38","18,045.14","17,765.38","18,000.40","18,000.40","96,980,000"
9-Jun-15,"17,766.95","17,817.83","17,714.97","17,764.04","17,764.04","90,550,000"
8-Jun-15,"17,849.46","17,852.35","17,760.61","17,766.55","17,766.55","86,300,000"
5-Jun-15,"17,905.38","17,940.78","17,822.90","17,849.46","17,849.46","89,140,000"
4-Jun-15,"18,072.47","18,087.15","17,876.95","17,905.58","17,905.58","93,470,000"
3-Jun-15,"18,018.42","18,168.09","18,010.42","18,076.27","18,076.27","73,120,000"
2-Jun-15,"18,033.33","18,091.87","17,925.33","18,011.94","18,011.94","77,550,000"
1-Jun-15,"18,017.82","18,105.83","17,982.06","18,040.37","18,040.37","85,640,000"
29-May-15,"18,128.12","18,128.12","17,967.74","18,010.68","18,010.68","139,810,000"
28-May-15,"18,154.14","18,154.14","18,066.40","18,126.12","18,126.12","67,510,000"
27-May-15,"18,045.08","18,190.35","18,045.08","18,162.99","18,162.99","96,400,000"
26-May-15,"18,229.75","18,229.75","17,990.02","18,041.54","18,041.54","109,440,000"
22-May-15,"18,286.87","18,286.87","18,217.14","18,232.02","18,232.02","78,890,000"
21-May-15,"18,285.87","18,314.89","18,249.90","18,285.74","18,285.74","84,270,000"
20-May-15,"18,315.06","18,350.13","18,272.56","18,285.40","18,285.40","80,190,000"
19-May-15,"18,300.48","18,351.36","18,261.35","18,312.39","18,312.39","87,200,000"
18-May-15,"18,267.25","18,325.54","18,244.26","18,298.88","18,298.88","79,080,000"
15-May-15,"18,251.97","18,272.72","18,215.07","18,272.56","18,272.56","108,220,000"
14-May-15,"18,062.49","18,255.21","18,062.49","18,252.24","18,252.24","91,580,000"
13-May-15,"18,070.37","18,132.79","18,039.20","18,060.49","18,060.49","85,180,000"
12-May-15,"18,096.16","18,119.18","17,924.80","18,068.23","18,068.23","89,270,000"
11-May-15,"18,187.78","18,199.95","18,089.11","18,105.17","18,105.17","86,050,000"
8-May-15,"17,933.64","18,205.23","17,933.64","18,191.11","18,191.11","94,960,000"
7-May-15,"17,840.25","17,973.07","17,796.94","17,924.06","17,924.06","80,920,000"
6-May-15,"17,934.81","18,019.75","17,733.12","17,841.98","17,841.98","100,430,000"
5-May-15,"18,062.53","18,086.01","17,905.71","17,928.20","17,928.20","95,340,000"
4-May-15,"18,026.02","18,133.76","18,026.02","18,070.40","18,070.40","86,010,000"
1-May-15,"17,859.27","18,028.89","17,859.27","18,024.06","18,024.06","91,700,000"
30-Apr-15,"18,033.33","18,033.33","17,774.89","17,840.52","17,840.52","129,180,000"
29-Apr-15,"18,093.69","18,096.46","17,953.69","18,035.53","18,035.53","102,080,000"
28-Apr-15,"18,035.90","18,119.65","17,917.36","18,110.14","18,110.14","124,930,000"
27-Apr-15,"18,097.89","18,175.56","18,024.66","18,037.97","18,037.97","121,110,000"
24-Apr-15,"18,056.42","18,108.87","18,009.08","18,080.14","18,080.14","119,130,000"
23-Apr-15,"18,031.90","18,133.03","17,966.77","18,058.69","18,058.69","100,240,000"
22-Apr-15,"17,950.82","18,056.02","17,887.76","18,038.27","18,038.27","91,260,000"
21-Apr-15,"18,034.23","18,109.70","17,929.63","17,949.59","17,949.59","95,180,000"
20-Apr-15,"17,841.18","18,092.22","17,841.18","18,034.93","18,034.93","103,160,000"
17-Apr-15,"18,102.56","18,102.56","17,748.53","17,826.30","17,826.30","138,860,000"
16-Apr-15,"18,106.27","18,169.26","18,063.86","18,105.77","18,105.77","89,520,000"
15-Apr-15,"18,045.71","18,160.52","18,045.71","18,112.61","18,112.61","113,610,000"
14-Apr-15,"17,979.11","18,075.60","17,905.48","18,036.70","18,036.70","82,830,000"
13-Apr-15,"18,052.32","18,107.57","17,974.81","17,977.04","17,977.04","120,090,000"
10-Apr-15,"17,956.73","18,066.76","17,945.55","18,057.65","18,057.65","116,410,000"
9-Apr-15,"17,902.51","17,984.22","17,823.10","17,958.73","17,958.73","86,740,000"
8-Apr-15,"17,877.62","17,976.20","17,822.23","17,902.51","17,902.51","76,820,000"
7-Apr-15,"17,884.32","17,983.12","17,871.21","17,875.42","17,875.42","72,150,000"
6-Apr-15,"17,755.50","17,941.79","17,646.80","17,880.85","17,880.85","100,850,000"
2-Apr-15,"17,699.52","17,815.03","17,673.49","17,763.24","17,763.24","87,370,000"
1-Apr-15,"17,778.52","17,778.52","17,585.01","17,698.18","17,698.18","103,360,000"
31-Mar-15,"17,965.37","17,965.37","17,773.02","17,776.12","17,776.12","119,470,000"
30-Mar-15,"17,727.48","18,008.64","17,727.48","17,976.31","17,976.31","104,040,000"
27-Mar-15,"17,673.63","17,729.14","17,630.49","17,712.66","17,712.66","103,220,000"
26-Mar-15,"17,716.27","17,759.51","17,579.27","17,678.23","17,678.23","117,740,000"
25-Mar-15,"18,012.61","18,041.97","17,718.54","17,718.54","17,718.54","106,560,000"
24-Mar-15,"18,110.87","18,149.24","18,010.44","18,011.14","18,011.14","87,190,000"
23-Mar-15,"18,136.73","18,205.93","18,116.04","18,116.04","18,116.04","98,030,000"
20-Mar-15,"17,961.13","18,197.29","17,961.13","18,127.65","18,127.65","333,870,000"
19-Mar-15,"18,072.58","18,072.99","17,934.24","17,959.03","17,959.03","107,820,000"
18-Mar-15,"17,846.80","18,097.12","17,697.52","18,076.19","18,076.19","130,950,000"
17-Mar-15,"17,972.22","17,972.22","17,785.79","17,849.08","17,849.08","82,560,000"
16-Mar-15,"17,751.24","17,988.50","17,751.24","17,977.42","17,977.42","101,760,000"
13-Mar-15,"17,889.05","17,889.05","17,629.89","17,749.31","17,749.31","113,620,000"
12-Mar-15,"17,626.84","17,900.10","17,620.49","17,895.22","17,895.22","111,550,000"
11-Mar-15,"17,662.94","17,731.78","17,627.00","17,635.39","17,635.39","102,120,000"
10-Mar-15,"17,989.56","17,989.56","17,662.94","17,662.94","17,662.94","120,450,000"
9-Mar-15,"17,856.56","18,031.04","17,856.56","17,995.72","17,995.72","85,820,000"
6-Mar-15,"18,135.72","18,135.72","17,825.15","17,856.78","17,856.78","113,350,000"
5-Mar-15,"18,096.90","18,160.35","18,087.65","18,135.72","18,135.72","75,840,000"
4-Mar-15,"18,203.37","18,203.37","18,029.50","18,096.90","18,096.90","80,900,000"
3-Mar-15,"18,281.95","18,281.95","18,136.88","18,203.37","18,203.37","83,830,000"
2-Mar-15,"18,134.05","18,288.63","18,122.59","18,288.63","18,288.63","89,790,000"
27-Feb-15,"18,213.26","18,213.26","18,132.38","18,132.70","18,132.70","101,110,000"
26-Feb-15,"18,224.41","18,239.43","18,157.07","18,214.42","18,214.42","81,500,000"
25-Feb-15,"18,208.67","18,244.38","18,182.76","18,224.57","18,224.57","80,480,000"
24-Feb-15,"18,112.57","18,231.09","18,098.73","18,209.19","18,209.19","79,310,000"
23-Feb-15,"18,140.76","18,141.21","18,054.84","18,116.84","18,116.84","83,670,000"
20-Feb-15,"17,985.77","18,144.29","17,878.37","18,140.44","18,140.44","111,390,000"
19-Feb-15,"18,028.67","18,028.67","17,924.60","17,985.77","17,985.77","79,130,000"
18-Feb-15,"18,045.72","18,048.70","17,982.20","18,029.85","18,029.85","75,090,000"
17-Feb-15,"18,019.80","18,052.01","17,951.41","18,047.58","18,047.58","98,760,000"
13-Feb-15,"17,968.65","18,037.41","17,961.76","18,019.35","18,019.35","85,230,000"
12-Feb-15,"17,862.14","17,975.65","17,862.14","17,972.38","17,972.38","117,160,000"
11-Feb-15,"17,867.86","17,897.21","17,759.65","17,862.14","17,862.14","89,890,000"
10-Feb-15,"17,736.15","17,890.34","17,729.24","17,868.76","17,868.76","89,930,000"
9-Feb-15,"17,821.49","17,821.49","17,685.32","17,729.21","17,729.21","81,590,000"
6-Feb-15,"17,881.54","17,951.09","17,764.40","17,824.29","17,824.29","93,610,000"
5-Feb-15,"17,677.26","17,889.58","17,677.26","17,884.88","17,884.88","79,890,000"
4-Feb-15,"17,664.99","17,782.22","17,603.21","17,673.02","17,673.02","102,560,000"
3-Feb-15,"17,369.97","17,670.76","17,369.97","17,666.40","17,666.40","112,860,000"
2-Feb-15,"17,169.99","17,367.68","17,037.76","17,361.04","17,361.04","108,090,000"
30-Jan-15,"17,416.85","17,419.90","17,156.82","17,164.95","17,164.95","168,560,000"
29-Jan-15,"17,195.29","17,433.13","17,136.30","17,416.85","17,416.85","111,690,000"
28-Jan-15,"17,402.91","17,484.41","17,189.00","17,191.37","17,191.37","115,980,000"
27-Jan-15,"17,638.53","17,638.53","17,288.31","17,387.21","17,387.21","135,940,000"
26-Jan-15,"17,668.11","17,696.36","17,567.60","17,678.70","17,678.70","87,220,000"
23-Jan-15,"17,812.50","17,812.50","17,667.53","17,672.60","17,672.60","97,110,000"
22-Jan-15,"17,557.29","17,840.89","17,482.54","17,813.98","17,813.98","111,980,000"
21-Jan-15,"17,509.96","17,599.58","17,396.04","17,554.28","17,554.28","95,530,000"
20-Jan-15,"17,516.96","17,588.70","17,346.73","17,515.23","17,515.23","119,600,000"
16-Jan-15,"17,320.00","17,528.37","17,243.55","17,511.57","17,511.57","140,480,000"
15-Jan-15,"17,436.30","17,517.41","17,298.04","17,320.71","17,320.71","94,520,000"
14-Jan-15,"17,609.06","17,609.06","17,264.90","17,427.09","17,427.09","109,180,000"
13-Jan-15,"17,645.02","17,923.01","17,498.23","17,613.68","17,613.68","99,360,000"
12-Jan-15,"17,742.05","17,793.88","17,571.58","17,640.84","17,640.84","92,500,000"
9-Jan-15,"17,911.02","17,915.32","17,686.09","17,737.37","17,737.37","93,390,000"
8-Jan-15,"17,591.97","17,916.04","17,591.97","17,907.87","17,907.87","114,890,000"
7-Jan-15,"17,374.78","17,597.08","17,374.78","17,584.52","17,584.52","91,030,000"
6-Jan-15,"17,504.18","17,581.05","17,262.37","17,371.64","17,371.64","101,870,000"
5-Jan-15,"17,821.30","17,821.30","17,475.93","17,501.65","17,501.65","116,160,000"
2-Jan-15,"17,823.07","17,951.78","17,731.30","17,832.99","17,832.99","76,270,000"
31-Dec-14,"17,987.66","18,043.22","17,820.88","17,823.07","17,823.07","82,840,000"
30-Dec-14,"18,035.02","18,035.02","17,959.70","17,983.07","17,983.07","47,490,000"
29-Dec-14,"18,046.58","18,073.04","18,021.57","18,038.23","18,038.23","53,870,000"
26-Dec-14,"18,038.30","18,103.45","18,038.30","18,053.71","18,053.71","52,570,000"
24-Dec-14,"18,035.73","18,086.24","18,027.78","18,030.21","18,030.21","42,870,000"
23-Dec-14,"17,971.51","18,069.22","17,970.16","18,024.17","18,024.17","82,890,000"
22-Dec-14,"17,812.25","17,962.78","17,812.25","17,959.44","17,959.44","98,460,000"
19-Dec-14,"17,778.02","17,874.03","17,746.55","17,804.80","17,804.80","343,690,000"
18-Dec-14,"17,367.85","17,778.40","17,367.85","17,778.15","17,778.15","123,940,000"
17-Dec-14,"17,069.16","17,389.30","17,069.16","17,356.87","17,356.87","118,220,000"
16-Dec-14,"17,173.07","17,427.44","17,067.59","17,068.87","17,068.87","116,640,000"
15-Dec-14,"17,285.74","17,403.54","17,115.28","17,180.84","17,180.84","114,050,000"
12-Dec-14,"17,590.05","17,590.05","17,280.83","17,280.83","17,280.83","121,950,000"
11-Dec-14,"17,534.30","17,758.51","17,534.30","17,596.34","17,596.34","90,100,000"
10-Dec-14,"17,797.99","17,797.99","17,508.10","17,533.15","17,533.15","115,100,000"
9-Dec-14,"17,847.37","17,847.37","17,629.57","17,801.20","17,801.20","100,400,000"
8-Dec-14,"17,954.94","17,960.56","17,804.28","17,852.48","17,852.48","88,680,000"
5-Dec-14,"17,903.05","17,991.19","17,903.05","17,958.79","17,958.79","79,110,000"
4-Dec-14,"17,910.02","17,937.96","17,814.81","17,900.10","17,900.10","76,270,000"
3-Dec-14,"17,880.90","17,924.15","17,855.59","17,912.62","17,912.62","99,400,000"
2-Dec-14,"17,778.85","17,897.05","17,778.85","17,879.55","17,879.55","81,970,000"
1-Dec-14,"17,827.27","17,827.27","17,726.55","17,776.80","17,776.80","86,390,000"
28-Nov-14,"17,830.55","17,893.42","17,807.78","17,828.24","17,828.24","80,470,000"
26-Nov-14,"17,812.25","17,833.76","17,791.16","17,827.75","17,827.75","67,450,000"
25-Nov-14,"17,819.05","17,854.73","17,790.89","17,814.94","17,814.94","88,190,000"
24-Nov-14,"17,812.63","17,855.27","17,793.19","17,817.90","17,817.90","85,510,000"
21-Nov-14,"17,721.02","17,894.83","17,721.02","17,810.06","17,810.06","140,940,000"
20-Nov-14,"17,677.32","17,720.44","17,603.89","17,719.00","17,719.00","77,740,000"
19-Nov-14,"17,685.51","17,712.26","17,624.50","17,685.73","17,685.73","73,780,000"
18-Nov-14,"17,643.09","17,735.71","17,642.03","17,687.82","17,687.82","87,420,000"
17-Nov-14,"17,631.85","17,675.07","17,606.81","17,647.75","17,647.75","70,330,000"
14-Nov-14,"17,653.11","17,664.15","17,613.20","17,634.74","17,634.74","72,850,000"
13-Nov-14,"17,618.69","17,705.48","17,583.88","17,652.79","17,652.79","80,540,000"
12-Nov-14,"17,604.75","17,626.71","17,536.17","17,612.20","17,612.20","75,980,000"
11-Nov-14,"17,615.64","17,638.21","17,584.94","17,614.90","17,614.90","52,880,000"
